code;term;term_abbrevation;description;is_preferred;is_axis;is_mainclass;relation;association_kind;association_type;association_type_reverse;crossmapping_csv_id;metadata_DDD-INFO
C05AD61;Quinisocain, Kombinationen;;;1;0;0;C05AD;2;is part of;is parent of;;
C05AD62;Butoxycain, Kombinationen;;;1;0;0;C05AD;2;is part of;is parent of;;
C05AE;Muskelrelaxanzien;;;1;0;0;C05A;2;is part of;is parent of;;
C05AE01;Glyceroltrinitrat;;;1;0;0;C05AE;2;is part of;is parent of;;
C05AE02;Isosorbiddinitrat;;;1;0;0;C05AE;2;is part of;is parent of;;
C05AF;Verödungsmittel;;;1;0;0;C05A;2;is part of;is parent of;;
C05AF01;Chinin;;;1;0;0;C05AF;2;is part of;is parent of;;
C05AF51;Chinin, Kombinationen;;;1;0;0;C05AF;2;is part of;is parent of;;
C05AH;Homöopathische und anthroposophische Hämorrhoidenmittel zur topischen Anwendung;;;1;0;0;C05A;2;is part of;is parent of;;
C05AH01;Hamamelis;;;1;0;0;C05AH;2;is part of;is parent of;;
C05AH20;Kombinationen;;;1;0;0;C05AH;2;is part of;is parent of;;
C05AP;Pflanzliche Hämorrhoidenmittel zur topischen Anwendung;;;1;0;0;C05A;2;is part of;is parent of;;
C05AP01;Hamamelisblätter und -rinde;;;1;0;0;C05AP;2;is part of;is parent of;;
C05AP30;Kombinationen;;;1;0;0;C05AP;2;is part of;is parent of;;
C05AP52;Rosskastaniensamen, Kombinationen;;;1;0;0;C05AP;2;is part of;is parent of;;
C05AX;Andere Mittel zur Behandlung von Hämorrhoiden und Analfissuren zur topischen Anwendung;;;1;0;0;C05A;2;is part of;is parent of;;
C05AX01;Aluminium-haltige Zubereitungen;;;1;0;0;C05AX;2;is part of;is parent of;;
C05AX02;Bismutpräparate, Kombinationen;;;1;0;0;C05AX;2;is part of;is parent of;;
C05AX03;Andere Hämorrhoidenmittel, Kombinationen;;;1;0;0;C05AX;2;is part of;is parent of;;
C05AX04;Zinkpräparate;;;1;0;0;C05AX;2;is part of;is parent of;;
C05AX05;Tribenosid;;;1;0;0;C05AX;2;is part of;is parent of;;
C05AX06;Ruscogenin;;;1;0;0;C05AX;2;is part of;is parent of;;
C05AX07;Lebertran;;;1;0;0;C05AX;2;is part of;is parent of;;
C05AX08;Heparin;;;1;0;0;C05AX;2;is part of;is parent of;;
C05AX09;Mikroorganismen;;;1;0;0;C05AX;2;is part of;is parent of;;
C05AX13;Bituminosulfonate, inkl. Kombinationen;;;1;0;0;C05AX;2;is part of;is parent of;;
C05AX14;Dioxopromethazin;;;1;0;0;C05AX;2;is part of;is parent of;;
C05B;ANTIVARIKOSA;;;1;0;0;C05;2;is part of;is parent of;;
C05BA;Heparine oder Heparinoide zur topischen Anwendung;;;1;0;0;C05B;2;is part of;is parent of;;
C05BA01;Heparinoide;;;1;0;0;C05BA;2;is part of;is parent of;;
C05BA02;Natriumapolat;;;1;0;0;C05BA;2;is part of;is parent of;;
C05BA03;Heparin;;;1;0;0;C05BA;2;is part of;is parent of;;Standarddosis: 2,5 g Salbe etc. 
C05BA04;Natriumpentosanpolysulfat;;;1;0;0;C05BA;2;is part of;is parent of;;
C05BA05;Mucopolysaccharidschwefelsäureester;;;1;0;0;C05BA;2;is part of;is parent of;;
C05BA51;Heparinoid, Kombinationen;;;1;0;0;C05BA;2;is part of;is parent of;;
C05BA53;Heparin, Kombinationen;;;1;0;0;C05BA;2;is part of;is parent of;;
C05BA54;Natriumpentosanpolysulfat, Kombinationen;;;1;0;0;C05BA;2;is part of;is parent of;;
C05BA55;Mucopolysaccharidschwefelsäureester, Kombinationen;;;1;0;0;C05BA;2;is part of;is parent of;;
C05BB;Sklerosierende Mittel zur lokalen Injektion;;;1;0;0;C05B;2;is part of;is parent of;;
C05BB01;Monoethanolaminoleat;;;1;0;0;C05BB;2;is part of;is parent of;;
C05BB02;Polidocanol (Lauromacrogol 400);;;1;0;0;C05BB;2;is part of;is parent of;;
C05BB03;Invertzucker;;;1;0;0;C05BB;2;is part of;is parent of;;
C05BB04;Natriumtetradecylsulfat;;;1;0;0;C05BB;2;is part of;is parent of;;
C05BB05;Phenol;;;1;0;0;C05BB;2;is part of;is parent of;;
C05BB56;Glucose, Kombinationen;;;1;0;0;C05BB;2;is part of;is parent of;;
C05BP;Pflanzliche Venenmittel zur topischen Anwendung;;;1;0;0;C05B;2;is part of;is parent of;;
C05BP01;Rosskastaniensamen;;;1;0;0;C05BP;2;is part of;is parent of;;
C05BP02;Weinlaubblätter;;;1;0;0;C05BP;2;is part of;is parent of;;
C05BP03;Hamamelisblätter und -rinde;;;1;0;0;C05BP;2;is part of;is parent of;;
C05BP04;Arnikablüten;;;1;0;0;C05BP;2;is part of;is parent of;;
C05BP30;Kombinationen;;;1;0;0;C05BP;2;is part of;is parent of;;
C05BP51;Rosskastaniensamen, Kombinationen;;;1;0;0;C05BP;2;is part of;is parent of;;
C05BP52;Weinlaubblätter, Kombinationen;;;1;0;0;C05BP;2;is part of;is parent of;;
C05BX;Andere sklerosierende Mittel;;;1;0;0;C05B;2;is part of;is parent of;;
C05BX01;Calciumdobesilat;;;1;0;0;C05BX;2;is part of;is parent of;;
C05BX51;Calciumdobesilat, Kombinationen;;;1;0;0;C05BX;2;is part of;is parent of;;
C05BZ;Andere Venenmittel zur topischen Anwendung;;;1;0;0;C05B;2;is part of;is parent of;;
C05BZ02;Hydroxyethylrutoside;;;1;0;0;C05BZ;2;is part of;is parent of;;
C05BZ04;Diosmin;;;1;0;0;C05BZ;2;is part of;is parent of;;
C05BZ05;Digitoxin;;;1;0;0;C05BZ;2;is part of;is parent of;;
C05BZ06;Benzaron;;;1;0;0;C05BZ;2;is part of;is parent of;;
C05BZ07;Cumarin;;;1;0;0;C05BZ;2;is part of;is parent of;;
C05BZ09;Aescin;;;1;0;0;C05BZ;2;is part of;is parent of;;
C05BZ20;Kombinationen;;;1;0;0;C05BZ;2;is part of;is parent of;;
C05BZ59;Aescin, Kombinationen;;;1;0;0;C05BZ;2;is part of;is parent of;;
C05C;KAPILLARSTABILISIERENDE MITTEL;;;1;0;0;C05;2;is part of;is parent of;;
C05CA;Bioflavonoide;;;1;0;0;C05C;2;is part of;is parent of;;
C05CA01;Rutoside;;;1;0;0;C05CA;2;is part of;is parent of;;
C05CA02;Monoxerutin;;;1;0;0;C05CA;2;is part of;is parent of;;
C05CA03;Diosmin;;;1;0;0;C05CA;2;is part of;is parent of;;
C05CA04;Troxerutin;;;1;0;0;C05CA;2;is part of;is parent of;;0,9 g O 
C05CA05;Hidrosmin;;;1;0;0;C05CA;2;is part of;is parent of;;
C05CA06;Pygnogenol;;;1;0;0;C05CA;2;is part of;is parent of;;
C05CA07;Aescin;;;1;0;0;C05CA;2;is part of;is parent of;;0,1 g O 
C05CA13;Hydroxyethylrutoside;;;1;0;0;C05CA;2;is part of;is parent of;;
C05CA20;Kombinationen;;;1;0;0;C05CA;2;is part of;is parent of;;
C05CA51;Rutosid, Kombinationen;;;1;0;0;C05CA;2;is part of;is parent of;;
C05CA53;Diosmin, Kombinationen;;;1;0;0;C05CA;2;is part of;is parent of;;
C05CA54;Troxerutin, Kombinationen;;;1;0;0;C05CA;2;is part of;is parent of;;
C05CA57;Aescin, Kombinationen;;;1;0;0;C05CA;2;is part of;is parent of;;
C05CA59;Trimethylhesperidin, Kombinationen;;;1;0;0;C05CA;2;is part of;is parent of;;
C05CH;Homöopathische und anthroposophische kapillarstabilisierende Mittel;;;1;0;0;C05C;2;is part of;is parent of;;
C05CH10;Verschiedene;;;1;0;0;C05CH;2;is part of;is parent of;;
C05CH20;Kombinationen;;;1;0;0;C05CH;2;is part of;is parent of;;
C05CH50;Kombinationen mit anderen Mitteln;;;1;0;0;C05CH;2;is part of;is parent of;;
C05CP;Pflanzliche kapillarstabilisierende Mittel;;;1;0;0;C05C;2;is part of;is parent of;;
C05CP01;Rosskastaniensamen**;;;1;0;0;C05CP;2;is part of;is parent of;;0,1 g O bezogen auf Aescin 
C05CP02;Weinlaubblätter;;;1;0;0;C05CP;2;is part of;is parent of;;
C05CP04;Mäusedornwurzelstock;;;1;0;0;C05CP;2;is part of;is parent of;;
C05CP05;Steinkleekraut;;;1;0;0;C05CP;2;is part of;is parent of;;
C05CP30;Kombinationen;;;1;0;0;C05CP;2;is part of;is parent of;;
C05CP50;Andere pflanzliche kapillarstabilisierende Mittel, Kombinationen;;;1;0;0;C05CP;2;is part of;is parent of;;
C05CP51;Rosskastaniensamen, Kombinationen;;;1;0;0;C05CP;2;is part of;is parent of;;
C05CP52;Weinlaubblätter, Kombinationen;;;1;0;0;C05CP;2;is part of;is parent of;;
C05CP53;Goldrutenkraut, Kombinationen;;;1;0;0;C05CP;2;is part of;is parent of;;
C05CP54;Mäusedornwurzelstock, Kombinationen;;;1;0;0;C05CP;2;is part of;is parent of;;
C05CX;Andere kapillarstabilisierende Mittel;;;1;0;0;C05C;2;is part of;is parent of;;
C05CX01;Tribenosid;;;1;0;0;C05CX;2;is part of;is parent of;;
C05CX02;Naftazon;;;1;0;0;C05CX;2;is part of;is parent of;;
C05CX05;Benzaron;;;1;0;0;C05CX;2;is part of;is parent of;;
C05CX54;Spartein, Kombinationen;;;1;0;0;C05CX;2;is part of;is parent of;;
C06;ANDERE HERZ- UND KREISLAUFMITTEL;;;1;0;0;C;2;is part of;is parent of;;
C06A;ANTIHYPOTONIKA;;;1;0;0;C06;2;is part of;is parent of;;
C06AA;Ergotamin-Derivate;;;1;0;0;C06A;2;is part of;is parent of;;
C06AA02;Dihydroergotaminmesilat;;;1;0;0;C06AA;2;is part of;is parent of;;4 mg O 
C06AA50;Dihydroergotaminmesilat und Etilefrin;;;1;0;0;C06AA;2;is part of;is parent of;;
C06AH;Homöopathische und anthroposophische Antihypotonika;;;1;0;0;C06A;2;is part of;is parent of;;
C06AH10;Verschiedene;;;1;0;0;C06AH;2;is part of;is parent of;;
C06AH20;Kombinationen;;;1;0;0;C06AH;2;is part of;is parent of;;
C07;BETA-ADRENOZEPTOR-ANTAGONISTEN;;;1;0;0;C;2;is part of;is parent of;;
C07A;BETA-ADRENOZEPTOR-ANTAGONISTEN;;;1;0;0;C07;2;is part of;is parent of;;
C07AA;Beta-Adrenozeptor-Antagonisten, nichtselektiv;;;1;0;0;C07A;2;is part of;is parent of;;
C07AA01;Alprenolol;;;1;0;0;C07AA;2;is part of;is parent of;;0,4 g O
C07AA02;Oxprenolol;;;1;0;0;C07AA;2;is part of;is parent of;;0,16 g O
C07AA03;Pindolol;;;1;0;0;C07AA;2;is part of;is parent of;;15 mg O
C07AA05;Propranolol;;;1;0;0;C07AA;2;is part of;is parent of;;0,16 g O
C07AA06;Timolol;;;1;0;0;C07AA;2;is part of;is parent of;;20 mg O
C07AA07;Sotalol;;;1;0;0;C07AA;2;is part of;is parent of;;0,16 g O
C07AA12;Nadolol;;;1;0;0;C07AA;2;is part of;is parent of;;0,16 g O
C07AA14;Mepindolol;;;1;0;0;C07AA;2;is part of;is parent of;;5 mg O
C07AA15;Carteolol;;;1;0;0;C07AA;2;is part of;is parent of;;10 mg O
C07AA16;Tertatolol;;;1;0;0;C07AA;2;is part of;is parent of;;5 mg O
C07AA17;Bopindolol;;;1;0;0;C07AA;2;is part of;is parent of;;
C07AA18;Metipranolol;;;1;0;0;C07AA;2;is part of;is parent of;;
C07AA19;Bupranolol;;;1;0;0;C07AA;2;is part of;is parent of;;0,1 g O 
C07AA23;Penbutolol;;;1;0;0;C07AA;2;is part of;is parent of;;40 mg O
C07AA27;Cloranolol;;;1;0;0;C07AA;2;is part of;is parent of;;
C07AA30;Carazolol;;;1;0;0;C07AA;2;is part of;is parent of;;
C07AA31;Bunitrolol;;;1;0;0;C07AA;2;is part of;is parent of;;
C07AA57;Sotalol, Kombinationen;;;1;0;0;C07AA;2;is part of;is parent of;;
C07AB;Beta-Adrenozeptor-Antagonisten, selektiv;;;1;0;0;C07A;2;is part of;is parent of;;
C07AB01;Practolol;;;1;0;0;C07AB;2;is part of;is parent of;;0,3 g O
C07AB02;Metoprolol;;;1;0;0;C07AB;2;is part of;is parent of;;0,15 g O
C07AB03;Atenolol;;;1;0;0;C07AB;2;is part of;is parent of;;75 mg O
C07AB04;Acebutolol;;;1;0;0;C07AB;2;is part of;is parent of;;0,4 g O
C07AB05;Betaxolol;;;1;0;0;C07AB;2;is part of;is parent of;;20 mg O
C07AB06;Bevantolol;;;1;0;0;C07AB;2;is part of;is parent of;;0,3 g O
C07AB07;Bisoprolol;;;1;0;0;C07AB;2;is part of;is parent of;;10 mg O bezogen auf Bisoprololhemifumarat
C07AB08;Celiprolol;;;1;0;0;C07AB;2;is part of;is parent of;;0,2 g O
C07AB09;Esmolol;;;1;0;0;C07AB;2;is part of;is parent of;;
C07AB10;Epanolol;;;1;0;0;C07AB;2;is part of;is parent of;;0,2 g O
C07AB11;S-Atenolol;;;1;0;0;C07AB;2;is part of;is parent of;;50 mg O
C07AB12;Nebivolol;;;1;0;0;C07AB;2;is part of;is parent of;;5 mg O
C07AB13;Talinolol;;;1;0;0;C07AB;2;is part of;is parent of;;0,1 g O
C07AB52;Metoprolol, Kombinationen;;;1;0;0;C07AB;2;is part of;is parent of;;
C07AB57;Bisoprolol, Kombinationen;;;1;0;0;C07AB;2;is part of;is parent of;;
C07AG;Alpha- und Beta-Adrenozeptor-Antagonisten;;;1;0;0;C07A;2;is part of;is parent of;;
C07AG01;Labetalol;;;1;0;0;C07AG;2;is part of;is parent of;;0,6 g O
C07AG02;Carvedilol;;;1;0;0;C07AG;2;is part of;is parent of;;37,5 mg O
C07B;BETA-ADRENOZEPTOR-ANTAGONISTEN UND THIAZIDE;;;1;0;0;C07;2;is part of;is parent of;;
C07BA;Beta-Adrenozeptor-Antagonisten, nichtselektiv, und Thiazide;;;1;0;0;C07B;2;is part of;is parent of;;
C07BA01;Alprenolol und Thiazide;;;1;0;0;C07BA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07BA02;Oxprenolol und Thiazide;;;1;0;0;C07BA;2;is part of;is parent of;;
C07BA05;Propranolol und Thiazide;;;1;0;0;C07BA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07BA06;Timolol und Thiazide;;;1;0;0;C07BA;2;is part of;is parent of;;
C07BA07;Sotalol und Thiazide;;;1;0;0;C07BA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07BA12;Nadolol und Thiazide;;;1;0;0;C07BA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07BA14;Mepindolol und Thiazide;;;1;0;0;C07BA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07BA18;Metipranolol und Thiazide;;;1;0;0;C07BA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07BA68;Metipranolol und Thiazide, Kombinationen;;;1;0;0;C07BA;2;is part of;is parent of;;
C07BB;Beta-Adrenozeptor-Antagonisten, selektiv, und Thiazide;;;1;0;0;C07B;2;is part of;is parent of;;
C07BB02;Metoprolol und Thiazide;;;1;0;0;C07BB;2;is part of;is parent of;;
C07BB03;Atenolol und Thiazide;;;1;0;0;C07BB;2;is part of;is parent of;;
C07BB04;Acebutolol und Thiazide;;;1;0;0;C07BB;2;is part of;is parent of;;
C07BB06;Bevantolol und Thiazide;;;1;0;0;C07BB;2;is part of;is parent of;;
C07BB07;Bisoprolol und Thiazide;;;1;0;0;C07BB;2;is part of;is parent of;;
C07BB12;Nebivolol und Thiazide;;;1;0;0;C07BB;2;is part of;is parent of;;
C07BB22;Metoprolol und Hydrochlorothiazid;;;1;0;0;C07BB;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07BB27;Bisoprolol und Hydrochlorothiazid;;;1;0;0;C07BB;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07BB52;Metoprolol und Thiazide, Kombinationen;;;1;0;0;C07BB;2;is part of;is parent of;;
C07BG;Alpha- und Beta-Adrenozeptor-Antagonisten und Thiazide;;;1;0;0;C07B;2;is part of;is parent of;;
C07BG01;Labetalol und Thiazide;;;1;0;0;C07BG;2;is part of;is parent of;;
C07BG02;Carvedilol und Thiazide;;;1;0;0;C07BG;2;is part of;is parent of;;
C07C;BETA-ADRENOZEPTOR-ANTAGONISTEN UND ANDERE DIURETIKA;;;1;0;0;C07;2;is part of;is parent of;;
C07CA;Beta-Adrenozeptor-Antagonisten, nichtselektiv, und andere Diuretika;;;1;0;0;C07C;2;is part of;is parent of;;
C07CA02;Oxprenolol und andere Diuretika;;;1;0;0;C07CA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07CA03;Pindolol und andere Diuretika;;;1;0;0;C07CA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07CA05;Propranolol und andere Diuretika;;;1;0;0;C07CA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07CA17;Bopindolol und andere Diuretika;;;1;0;0;C07CA;2;is part of;is parent of;;
C07CA23;Penbutolol und andere Diuretika;;;1;0;0;C07CA;2;is part of;is parent of;;
C07CA51;Penbutolol und Furosemid;;;1;0;0;C07CA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07CA52;Penbutolol und Piretanid;;;1;0;0;C07CA;2;is part of;is parent of;;Standarddosis. 1 Applikationsform O 
C07CB;Beta-Adrenozeptor-Antagonisten, selektiv, und andere Diuretika;;;1;0;0;C07C;2;is part of;is parent of;;
C07CB02;Metoprolol und andere Diuretika;;;1;0;0;C07CB;2;is part of;is parent of;;
C07CB03;Atenolol und andere Diuretika;;;1;0;0;C07CB;2;is part of;is parent of;;
C07CB04;Acebutolol und andere Diuretika;;;1;0;0;C07CB;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07CB08;Celiprolol und andere Diuretika;;;1;0;0;C07CB;2;is part of;is parent of;;
C07CB22;Metoprolol und Chlortalidon;;;1;0;0;C07CB;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07CB23;Atenolol und Chlortalidon;;;1;0;0;C07CB;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07CB53;Atenolol und andere Diuretika, Kombinationen;;;1;0;0;C07CB;2;is part of;is parent of;;
C07CG;Alpha- und Beta-Adrenozeptor-Antagonisten und andere Diuretika;;;1;0;0;C07C;2;is part of;is parent of;;
C07CG01;Labetalol und andere Diuretika;;;1;0;0;C07CG;2;is part of;is parent of;;
C07D;BETA-ADRENOZEPTOR-ANTAGONISTEN, THIAZIDE UND ANDERE DIURETIKA;;;1;0;0;C07;2;is part of;is parent of;;
C07DA;Beta-Adrenozeptor-Antagonisten, nichtselektiv, Thiazide und andere Diuretika;;;1;0;0;C07D;2;is part of;is parent of;;
C07DA06;Timolol, Thiazide und andere Diuretika;;;1;0;0;C07DA;2;is part of;is parent of;;
C07DA25;Propranolol, Hydrochlorothiazid und Triamteren;;;1;0;0;C07DA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07DA26;Timolol, Hydrochlorothiazid und Amilorid;;;1;0;0;C07DA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07DB;Beta-Adrenozeptor-Antagonisten, selektiv, Thiazide und andere Diuretika;;;1;0;0;C07D;2;is part of;is parent of;;
C07DB01;Atenolol, Thiazide und andere Diuretika;;;1;0;0;C07DB;2;is part of;is parent of;;
C07E;BETA-ADRENOZEPTOR-ANTAGONISTEN UND VASODILATATOREN;;;1;0;0;C07;2;is part of;is parent of;;
C07EA;Beta-Adrenozeptor-Antagonisten, nichtselektiv, und Vasodilatatoren;;;1;0;0;C07E;2;is part of;is parent of;;
C07EA03;Pindolol und Vasodilatatoren;;;1;0;0;C07EA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07EA05;Propranolol und Vasodilatatoren;;;1;0;0;C07EA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07EA19;Bupranolol und Vasodilatatoren;;;1;0;0;C07EA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07EB;Beta-Adrenozeptor-Antagonisten, selektiv, und Vasodilatatoren;;;1;0;0;C07E;2;is part of;is parent of;;
C07F;BETA-ADRENOZEPTOR-ANTAGONISTEN UND ANDERE ANTIHYPERTONIKA;;;1;0;0;C07;2;is part of;is parent of;;
C07FA;Beta-Adrenozeptor-Antagonisten, nichtselektiv, und andere Antihypertonika;;;1;0;0;C07F;2;is part of;is parent of;;
C07FA02;Oxprenolol und andere Antihypertonika;;;1;0;0;C07FA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07FA05;Propranolol und andere Antihypertonika;;;1;0;0;C07FA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07FA18;Metipranolol und andere Antihypertonika;;;1;0;0;C07FA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07FA19;Bupranolol und andere Antihypertonika;;;1;0;0;C07FA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07FB;Beta-Adrenozeptor-Antagonisten, selektiv, und andere Antihypertonika;;;1;0;0;C07F;2;is part of;is parent of;;
C07FB02;Metoprolol und andere Antihypertonika;;;1;0;0;C07FB;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07FB03;Atenolol und andere Antihypertonika;;;1;0;0;C07FB;2;is part of;is parent of;;
C07FB07;Bisoprolol und andere Antihypertonika;;;1;0;0;C07FB;2;is part of;is parent of;;
C07FB22;Metoprolol und Nifedipin;;;1;0;0;C07FB;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07FB23;Atenolol und Nifedipin;;;1;0;0;C07FB;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07FB24;Metoprolol und Felodipin;;;1;0;0;C07FB;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07FB25;Atenolol, Chlortalidon und Hydralazin;;;1;0;0;C07FB;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07FB26;Acebutolol und Nifedipin;;;1;0;0;C07FB;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C07G;BETA-ADRENOZEPTOR-ANTAGONISTEN UND ANDERE MITTEL;;;1;0;0;C07;2;is part of;is parent of;;
C07GA;Beta-Adrenozeptor-Antagonisten, nicht selektiv, und andere Mittel;;;1;0;0;C07G;2;is part of;is parent of;;
C07GA19;Bupranolol und andere Mittel;;;1;0;0;C07GA;2;is part of;is parent of;;
C08;CALCIUMKANALBLOCKER;;;1;0;0;C;2;is part of;is parent of;;
C08C;SELEKTIVE CALCIUMKANALBLOCKER MIT VORWIEGENDER GEFÄSSWIRKUNG;;;1;0;0;C08;2;is part of;is parent of;;
C08CA;Dihydropyridin-Derivate;;;1;0;0;C08C;2;is part of;is parent of;;
C08CA01;Amlodipin;;;1;0;0;C08CA;2;is part of;is parent of;;5 mg O
C08CA02;Felodipin;;;1;0;0;C08CA;2;is part of;is parent of;;5 mg O
C08CA03;Isradipin;;;1;0;0;C08CA;2;is part of;is parent of;;5 mg O,P
C08CA04;Nicardipin;;;1;0;0;C08CA;2;is part of;is parent of;;90 mg O,P
C08CA05;Nifedipin;;;1;0;0;C08CA;2;is part of;is parent of;;30 mg O,P
C08CA06;Nimodipin;;;1;0;0;C08CA;2;is part of;is parent of;;0,3 g O; 50 mg P
C08CA07;Nisoldipin;;;1;0;0;C08CA;2;is part of;is parent of;;20 mg O
C08CA08;Nitrendipin;;;1;0;0;C08CA;2;is part of;is parent of;;20 mg O
C08CA09;Lacidipin;;;1;0;0;C08CA;2;is part of;is parent of;;4 mg O
C08CA10;Nilvadipin;;;1;0;0;C08CA;2;is part of;is parent of;;8 mg O
C08CA11;Manidipin;;;1;0;0;C08CA;2;is part of;is parent of;;10 mg O
C08CA12;Barnidipin;;;1;0;0;C08CA;2;is part of;is parent of;;10 mg O
C08CA13;Lercanidipin;;;1;0;0;C08CA;2;is part of;is parent of;;10 mg O
C08CA14;Cilnidipin;;;1;0;0;C08CA;2;is part of;is parent of;;10 mg O
C08CA15;Benidipin;;;1;0;0;C08CA;2;is part of;is parent of;;
C08CA16;Clevidipin;;;1;0;0;C08CA;2;is part of;is parent of;;0,12 g P 
C08CA55;Nifedipin, Kombinationen;;;1;0;0;C08CA;2;is part of;is parent of;;
C08CX;Andere selektive Calciumkanalblocker mit vorwiegender Gefäßwirkung;;;1;0;0;C08C;2;is part of;is parent of;;
C08CX01;Mibefradil;;;1;0;0;C08CX;2;is part of;is parent of;;75 mg O
C08D;SELEKTIVE CALCIUMKANALBLOCKER MIT VORWIEGENDER HERZWIRKUNG;;;1;0;0;C08;2;is part of;is parent of;;
C08DA;Phenylalkylamin-Derivate;;;1;0;0;C08D;2;is part of;is parent of;;
C08DA01;Verapamil;;;1;0;0;C08DA;2;is part of;is parent of;;0,24 g O,P
C08DA02;Gallopamil;;;1;0;0;C08DA;2;is part of;is parent of;;0,1 g O 
C08DA51;Verapamil, Kombinationen;;;1;0;0;C08DA;2;is part of;is parent of;;
C08DA81;Verapamil in Kombination mit Chinidin;;;1;0;0;C08DA;2;is part of;is parent of;;
C08DB;Benzothiazepin-Derivate;;;1;0;0;C08D;2;is part of;is parent of;;
C08DB01;Diltiazem;;;1;0;0;C08DB;2;is part of;is parent of;;0,24 g O
C08E;NICHTSELEKTIVE CALCIUMKANALBLOCKER;;;1;0;0;C08;2;is part of;is parent of;;
C08EA;Phenylalkylamin-Derivate;;;1;0;0;C08E;2;is part of;is parent of;;
C08EA01;Fendilin;;;1;0;0;C08EA;2;is part of;is parent of;;
C08EA02;Bepridil;;;1;0;0;C08EA;2;is part of;is parent of;;0,3 g O
C08EX;Andere nichtselektive Calciumkanalblocker;;;1;0;0;C08E;2;is part of;is parent of;;
C08EX01;Lidoflazin;;;1;0;0;C08EX;2;is part of;is parent of;;0,18 g O
C08EX02;Perhexilin;;;1;0;0;C08EX;2;is part of;is parent of;;
C08G;CALCIUMKANALBLOCKER UND DIURETIKA;;;1;0;0;C08;2;is part of;is parent of;;
C08GA;Calciumkanalblocker und Diuretika;;;1;0;0;C08G;2;is part of;is parent of;;
C08GA01;Nifedipin und Diuretika;;;1;0;0;C08GA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C08GA02;Amlodipin und Diuretika;;;1;0;0;C08GA;2;is part of;is parent of;;
C08GA23;Verapamil und Hydrochlorothiazid;;;1;0;0;C08GA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C08GA53;Verapamil, Hydrochlorothiazid und Triamteren;;;1;0;0;C08GA;2;is part of;is parent of;;Standarddosis: 1 Applikationsform O 
C09;MITTEL MIT WIRKUNG AUF DAS RENIN-ANGIOTENSIN-SYSTEM;;;1;0;0;C;2;is part of;is parent of;;
C09A;ACE-HEMMER, REIN;;;1;0;0;C09;2;is part of;is parent of;;
C09AA;ACE-Hemmer, rein;;;1;0;0;C09A;2;is part of;is parent of;;
C09AA01;Captopril;;;1;0;0;C09AA;2;is part of;is parent of;;50 mg O
C09AA02;Enalapril;;;1;0;0;C09AA;2;is part of;is parent of;;10 mg O,P
C09AA03;Lisinopril;;;1;0;0;C09AA;2;is part of;is parent of;;10 mg O
C09AA04;Perindopril;;;1;0;0;C09AA;2;is part of;is parent of;;4 mg O
C09AA05;Ramipril;;;1;0;0;C09AA;2;is part of;is parent of;;2,5 mg O
